# Geant4→SSD 信号模拟 — noscratch — 每事件一行
# event_id  n_hits  r_mm  z_mm  edep_keV  emeas_keV
154513  8  10.97  5.523  122.0  122.0
154514  8  12.967  2.017  122.0  122.0
154515  8  7.092  6.797  122.0  122.0
154516  6  14.326  4.63  22.0819  22.0819
154517  8  11.276  4.551  121.9999  122.0
154519  8  5.084  7.113  122.0  122.0
154520  5  12.201  3.185  122.0001  122.0001
154521  8  14.363  5.743  121.9999  121.9999
154522  8  12.167  4.316  122.0  122.0
154526  3  8.819  1.964  3.6126  3.6126
154527  6  1.364  3.535  122.0  122.0
154528  13  12.105  3.661  122.0  122.0
154530  3  14.057  1.976  28.9403  28.9403
154531  5  12.202  2.587  122.0  122.0
154533  7  13.289  3.576  122.0  122.0
154534  7  10.049  4.339  122.0  122.0
154537  6  8.75  1.217  122.0  122.0
154540  3  12.4  5.275  6.4107  6.4107
154542  11  6.395  3.044  122.0  122.0
154543  8  8.998  9.394  122.0  122.0
154544  8  10.147  6.22  122.0001  122.0001
154547  5  6.46  3.491  122.0  122.0
154548  8  6.889  7.526  122.0  122.0001
154549  7  12.485  2.928  122.0  122.0
154551  5  10.478  2.546  122.0  122.0
154553  9  4.722  3.638  122.0  122.0
154554  3  5.867  2.044  1.7803  1.7803
154555  3  11.422  0.814  7.9043  7.9043
154556  8  13.876  0.286  122.0  122.0001
154557  9  14.109  0.15  122.0001  122.0001
154558  7  10.344  1.67  122.0  122.0
154559  6  6.833  0.758  122.0  122.0
154560  9  9.948  0.795  122.0  122.0
154561  8  5.858  2.457  122.0001  122.0001
154563  6  14.27  5.925  122.0  122.0
154565  10  14.8  0.15  122.0001  0.0
154566  8  12.985  8.459  122.0001  122.0001
154568  8  6.816  1.915  122.0  122.0
154570  5  14.683  5.02  122.0  122.0
154572  9  8.232  4.49  122.0001  122.0001
154575  13  11.324  6.819  122.0  122.0
154576  8  6.723  1.778  122.0  122.0
154577  7  10.255  0.741  122.0  122.0
154578  4  10.776  3.499  122.0  122.0
154579  8  8.194  5.585  122.0  122.0
154580  5  4.614  4.573  122.0  122.0
154581  5  13.27  4.327  121.9999  121.9999
154582  7  11.336  4.829  121.9999  122.0
154585  5  10.368  0.44  122.0  122.0001
154586  5  8.885  1.55  122.0  122.0
154588  8  4.414  5.051  122.0001  122.0001
154590  3  14.548  0.712  10.8832  10.8832
154591  11  6.835  1.418  122.0001  122.0001
154594  8  6.995  1.995  122.0001  122.0001
154598  8  14.608  1.931  122.0  122.0
154604  8  7.512  0.776  122.0  122.0
154605  10  6.978  4.05  122.0001  122.0001
154607  10  8.557  3.101  122.0  122.0
154608  11  5.969  2.37  122.0001  122.0001
154609  6  10.025  5.333  5.6593  5.6593
154610  13  11.6  7.639  122.0  122.0
154611  7  2.647  7.398  122.0  122.0
154612  5  12.152  1.357  122.0  122.0
154613  3  3.681  1.306  37.0034  37.0034
154614  8  12.129  0.171  122.0  122.0
154615  7  8.405  5.792  122.0001  122.0001
154616  5  12.925  0.9  122.0  122.0
154619  6  10.469  5.325  122.0  122.0
154620  9  4.142  4.872  122.0  122.0
154622  6  11.744  5.122  42.633  42.633
154623  3  13.709  4.661  15.4338  15.4338
154625  5  10.118  0.544  122.0  122.0
154627  9  3.586  5.709  122.0001  122.0001
154628  5  4.269  6.612  122.0  122.0
154632  5  12.996  2.357  122.0  122.0
154634  6  10.83  6.646  122.0  122.0
154636  8  4.615  2.149  122.0  122.0
154638  8  13.661  0.637  122.0  122.0
154639  9  14.792  3.752  121.9999  121.9999
154640  11  2.779  4.047  122.0  122.0
154641  5  11.913  0.623  122.0  122.0
154643  9  13.003  2.275  122.0  122.0
154645  9  8.406  3.519  122.0  122.0
154646  12  10.914  0.17  122.0  122.0
154647  10  12.62  2.376  122.0001  122.0001
154649  7  14.536  2.052  58.9759  58.9759
154650  5  10.384  8.564  122.0  122.0
154652  10  12.966  5.217  121.9999  122.0
154653  13  7.476  0.905  122.0  122.0
154654  13  14.755  7.483  36.9711  36.9711
154655  5  4.572  0.845  122.0  122.0
154656  10  10.129  2.989  122.0001  122.0001
154657  3  14.083  4.731  41.4777  41.4777
154658  3  9.155  0.91  39.4392  39.4392
154659  6  12.001  0.595  122.0  122.0
154661  9  11.245  4.953  122.0  122.0
154662  5  2.595  1.424  122.0  122.0
154666  5  14.741  3.471  122.0  122.0001
154667  3  13.518  5.363  40.4008  40.4008
154669  6  9.365  0.577  122.0001  122.0001
154670  11  10.455  3.151  121.9999  121.9999
154671  9  8.563  4.248  122.0  122.0
154673  8  11.138  2.798  122.0  122.0
154674  12  6.315  3.541  122.0001  122.0001
154676  5  1.744  0.904  122.0001  122.0001
154677  11  6.576  4.945  122.0001  122.0001
154678  4  13.487  3.023  122.0001  122.0001
154679  11  11.14  3.652  122.0  122.0
154680  5  8.165  2.8  122.0  122.0001
154681  11  10.788  2.231  122.0  122.0001
154682  9  11.176  6.442  121.9999  121.9999
154683  11  10.68  4.002  122.0  122.0
154685  5  6.334  0.15  122.0  122.0
154686  5  12.526  4.33  121.9999  122.0
154687  5  10.172  7.114  121.9999  121.9999
154688  8  3.833  2.967  122.0  122.0
154689  8  3.347  0.671  122.0  122.0001
154691  6  9.795  1.565  122.0  122.0
154692  8  10.751  3.124  121.9999  121.9999
154693  10  3.055  0.221  122.0  122.0
154694  25  9.949  0.159  122.0  122.0
154695  5  6.281  1.426  122.0  122.0
154697  9  8.424  0.15  122.0001  122.0001
154698  10  9.944  0.655  122.0  122.0
154700  5  7.436  0.195  122.0001  122.0001
154701  8  14.319  5.487  122.0  122.0
154702  6  9.468  4.794  122.0  122.0
154703  9  13.367  4.834  122.0001  122.0001
154704  9  9.674  2.372  122.0  122.0
154705  8  13.305  1.117  122.0001  122.0001
154706  8  7.657  5.062  121.9999  121.9999
154708  6  2.604  2.474  121.9999  121.9999
154709  8  13.901  2.942  122.0001  122.0001
154711  6  9.511  8.387  121.9999  121.9999
154712  6  9.551  0.934  122.0  122.0
154713  8  7.623  6.324  122.0  122.0
154714  8  14.093  0.336  122.0001  122.0001
154717  3  13.931  3.882  5.1325  5.1325
154718  11  7.105  5.33  122.0001  122.0001
154719  8  4.515  2.273  122.0001  122.0001
154720  8  4.834  0.688  121.9999  121.9999
154721  3  9.185  3.723  4.8531  4.8531
154722  5  4.273  4.51  121.9999  122.0
154723  4  5.18  6.62  122.0  122.0
154724  10  5.297  1.001  122.0001  122.0001
154725  3  11.047  3.361  38.9034  38.9034
154729  8  10.204  1.28  121.9999  121.9999
154730  5  11.386  4.953  122.0001  122.0001
154731  6  11.117  1.322  121.9999  121.9999
154732  5  13.939  4.535  122.0001  122.0001
154733  10  13.937  3.078  122.0  122.0
154735  10  13.955  1.122  122.0  122.0
154736  3  11.74  0.162  33.549  33.549
154740  6  10.973  1.768  122.0  122.0
154743  6  11.844  3.714  122.0  122.0
154745  5  12.878  3.883  122.0  122.0001
154748  9  14.359  0.315  121.9999  121.9999
154749  9  10.989  8.252  122.0  122.0
154750  8  13.35  9.492  122.0  121.479
154751  4  13.284  0.15  122.0  122.0
154752  5  7.625  2.433  121.9999  121.9999
154753  6  3.787  1.228  122.0  122.0
154754  5  0.754  0.561  122.0  122.0
154755  10  11.512  1.934  122.0  122.0001
154757  11  10.759  1.286  122.0  122.0
154758  8  10.928  3.216  122.0001  122.0001
154760  13  4.215  7.116  122.0  122.0
154761  3  11.175  0.4  40.9885  40.9885
154762  8  14.8  0.874  122.0  122.0
154763  5  14.741  3.454  122.0  122.0
154764  8  5.083  5.628  122.0  122.0
154765  8  14.784  8.27  122.0  122.0
154767  5  14.579  1.73  122.0  122.0
154768  11  6.267  7.068  122.0  122.0
154769  3  13.86  0.773  41.009  41.009
154770  5  3.713  1.239  122.0001  122.0001
154771  6  6.837  6.875  122.0  122.0
154773  12  14.207  5.555  122.0  122.0
154774  7  14.485  4.18  112.1558  112.1558
154776  3  7.727  6.062  20.6432  20.6432
154777  11  14.174  2.257  122.0001  122.0001
154778  10  12.502  7.264  122.0001  122.0001
154779  8  12.938  8.07  122.0  122.0
154780  6  9.647  3.016  122.0  122.0
154781  3  11.777  0.68  41.3032  41.3032
154785  8  3.756  6.14  122.0001  122.0001
154786  8  9.326  2.856  122.0  122.0
154787  10  12.726  1.552  122.0  122.0
154788  9  9.469  1.318  122.0001  122.0001
154789  2  10.718  2.651  0.0217  0.0217
154792  4  14.727  2.873  121.9999  121.9999
154793  10  11.74  1.323  122.0001  122.0001
154794  5  14.425  1.173  122.0001  122.0001
154796  5  0.617  0.624  122.0  122.0
154798  6  11.011  8.425  122.0001  122.0001
154799  6  13.99  0.818  122.0001  122.0001
154801  13  13.014  9.407  122.0  110.0613
154803  8  12.75  3.916  122.0  122.0001
154804  5  4.294  3.465  122.0001  122.0001
154805  11  9.446  1.435  121.9999  121.9999
154807  9  14.757  2.935  122.0001  122.0001
154808  4  8.874  6.096  122.0001  122.0001
154810  3  9.366  8.935  10.5923  10.5923
154814  11  13.822  5.349  122.0  122.0
154815  8  5.953  1.202  122.0  122.0
154817  5  11.627  4.87  122.0  122.0
154818  8  10.527  3.931  122.0001  122.0001
154819  8  5.479  0.222  121.9999  121.9999
154821  9  13.728  3.752  122.0  122.0
154822  8  8.719  6.922  121.9999  121.9999
154823  8  4.935  2.358  122.0  122.0
154824  8  7.592  5.274  122.0  122.0
154825  9  14.139  0.15  122.0002  122.0002
154826  5  4.52  5.687  122.0  122.0
154827  5  14.481  2.42  122.0  122.0
154830  8  10.757  4.525  122.0  122.0
154831  8  11.87  4.265  122.0001  122.0001
154833  9  8.735  3.851  122.0  122.0
154834  5  12.431  2.476  122.0  122.0
154835  23  14.791  4.529  112.1883  112.1883
154838  7  13.86  0.474  122.0  122.0
154839  8  10.218  2.011  122.0  122.0
154840  10  8.96  4.296  122.0  122.0
154841  4  10.12  1.06  122.0  122.0
154842  8  5.376  0.989  122.0  122.0001
154843  11  4.521  1.755  122.0  122.0
154844  8  12.164  0.804  121.9999  121.9999
154845  3  11.096  2.287  4.516  4.516
154846  9  8.846  0.404  122.0  122.0
154847  5  11.506  6.798  122.0  122.0
154849  3  14.015  8.235  30.6585  30.6585
154850  3  13.533  2.611  14.6436  14.6436
154851  12  5.789  2.693  122.0  122.0
154855  9  1.623  2.115  122.0  122.0
154857  5  6.619  6.198  122.0  122.0
154859  6  9.315  6.046  8.0064  8.0064
154860  12  12.836  2.285  122.0  122.0
154861  9  2.22  6.649  122.0  122.0
154862  9  10.766  0.282  122.0  122.0
154863  8  5.241  5.792  122.0  122.0
154867  8  14.796  1.606  122.0  122.0
154868  8  6.134  0.283  122.0  122.0
154872  9  10.197  0.15  121.9999  121.9999
154873  9  3.699  2.751  122.0  122.0
154874  8  6.467  2.278  122.0001  122.0001
154875  8  10.244  4.621  121.9999  121.9999
154877  9  5.776  9.001  122.0  122.0
154878  6  13.404  8.939  122.0  122.0
154879  3  8.143  0.941  35.2405  35.2405
154880  6  8.366  2.823  121.9999  121.9999
154881  8  12.242  8.884  121.9999  122.0
154883  3  9.191  0.916  28.5429  28.5429
154884  8  4.857  0.307  122.0  122.0
154885  8  8.465  7.773  121.9999  121.9999
154886  8  11.575  2.678  122.0001  122.0001
154887  10  2.641  3.997  122.0  122.0
154888  8  7.148  2.984  122.0  122.0
154889  5  5.844  3.631  122.0  122.0
154891  10  7.476  1.291  122.0001  122.0001
154892  6  8.53  4.543  122.0  122.0
154893  5  7.266  5.979  122.0  122.0
154894  3  12.274  0.266  13.0918  13.0918
154895  11  9.613  4.36  122.0  122.0
154896  11  2.24  4.839  122.0  122.0
154898  6  11.751  0.595  122.0  122.0
154899  3  14.332  2.558  30.1812  30.1812
154900  3  14.368  4.263  4.1366  4.1366
154901  6  9.136  0.311  122.0  122.0
154902  13  11.242  3.178  122.0001  122.0001
154907  5  6.118  0.687  121.9999  121.9999
154908  3  13.536  2.615  3.3041  3.3041
154910  10  10.431  0.835  122.0  122.0
154911  5  3.109  1.443  122.0  122.0
154912  10  9.661  5.548  122.0  122.0
154913  5  10.288  1.845  122.0  122.0
154914  10  1.217  1.946  121.9999  122.0
154915  4  12.793  4.527  122.0  122.0
154916  7  13.998  0.547  122.0  122.0
154918  6  13.552  5.605  122.0  122.0
154919  8  2.347  4.635  122.0  122.0
154920  3  12.378  1.244  37.8185  37.8185
154922  8  7.871  2.346  122.0  122.0
154923  3  14.22  0.586  19.8353  19.8353
154924  11  11.24  2.187  122.0  122.0
154926  6  14.355  4.651  122.0  122.0
154927  8  10.798  2.98  122.0  122.0
154928  5  8.842  1.755  122.0001  122.0001
154929  7  7.664  4.266  122.0  122.0
154930  5  4.443  0.602  122.0  122.0
154931  8  12.081  2.928  122.0  122.0
154932  8  10.131  3.963  122.0  122.0
154933  7  8.47  1.325  122.0  122.0
154934  7  10.488  4.976  122.0001  122.0001
154935  11  13.735  1.372  122.0001  122.0001
154937  3  6.278  5.56  7.5838  7.5838
154939  7  11.324  0.284  122.0  122.0
154940  10  3.538  7.694  121.9999  121.9999
154941  6  8.256  3.125  122.0001  122.0001
154942  9  0.77  3.143  122.0  122.0001
154943  8  4.068  7.528  121.9999  121.9999
154944  8  9.53  0.15  121.9999  121.9999
154945  5  0.248  2.807  122.0  122.0
154946  9  6.678  0.606  122.0  122.0
154947  5  0.833  0.977  122.0  122.0
154948  8  4.852  5.443  122.0  122.0
154949  9  11.071  0.15  122.0001  122.0001
154950  9  14.799  0.676  122.0001  122.0001
154952  8  2.043  8.502  122.0001  122.0001
154957  5  9.792  4.148  122.0001  122.0001
154959  9  10.076  0.177  122.0001  122.0001
154961  9  9.298  2.782  122.0001  122.0001
154963  3  11.095  0.402  35.6011  35.6011
154964  8  5.834  7.795  121.9999  121.9999
154965  3  13.191  0.641  41.2097  41.2097
154968  10  5.251  2.831  122.0001  122.0001
154969  8  9.825  3.809  121.9999  121.9999
154971  9  12.792  1.588  122.0  122.0
154972  5  5.797  5.998  122.0  122.0
154973  9  8.834  1.054  122.0  122.0
154974  7  6.563  0.83  122.0  122.0
154975  13  7.409  3.258  122.0  122.0
154976  6  3.773  0.15  122.0  122.0
154977  9  11.323  2.808  122.0  122.0
154978  3  13.962  6.699  2.6414  2.6414
154979  3  14.799  5.835  2.9678  2.9678
154980  7  6.611  2.167  122.0  122.0
154981  9  13.55  3.18  121.9999  121.9999
154982  11  13.154  1.722  122.0001  122.0001
154988  8  13.618  5.094  122.0  122.0
154990  8  8.753  2.212  122.0  122.0
154991  5  8.343  3.323  121.9999  121.9999
154992  6  14.76  2.059  122.0  122.0001
154993  6  9.62  1.792  122.0  122.0
154994  3  9.731  2.776  8.1231  8.1231
154995  9  12.237  6.035  122.0  122.0
154996  8  8.909  0.545  122.0  122.0
154998  9  8.098  0.491  121.9999  122.0
154999  9  6.412  4.481  122.0  122.0
155000  3  14.184  3.241  8.203  8.203
155001  8  12.832  2.204  122.0  122.0
155002  6  9.651  2.104  122.0  122.0
155003  6  5.172  1.738  122.0  122.0
155004  5  2.142  6.44  122.0  122.0
155005  8  10.677  2.18  122.0001  122.0001
155006  6  4.835  6.704  121.9999  121.9999
155007  9  13.271  7.18  122.0  122.0
155008  6  4.98  1.139  122.0  122.0
155010  16  13.282  2.548  122.0  122.0
155011  15  9.061  4.431  122.0  122.0
155012  8  9.778  2.63  122.0  122.0
155014  7  4.596  1.112  122.0  122.0
155015  6  9.265  6.96  122.0  122.0
155016  10  12.004  4.105  122.0  122.0
155017  14  13.701  1.124  122.0  122.0001
155018  8  12.321  1.176  121.9999  121.9999
155019  22  14.795  4.853  34.1688  34.1688
155021  8  13.316  0.37  122.0  122.0001
155022  9  4.698  0.15  122.0001  122.0001
155024  6  10.699  7.21  122.0  122.0
155025  9  9.544  3.975  122.0  122.0
155027  5  11.63  1.711  122.0  122.0
155029  5  11.822  1.011  121.9999  121.9999
155030  5  7.241  1.281  122.0  122.0001
155031  8  13.243  2.292  121.9999  122.0
155032  8  14.255  4.515  122.0  122.0
155034  10  13.152  2.654  122.0  122.0
155035  6  6.935  4.968  122.0001  122.0001
155037  9  13.92  3.193  122.0  121.9999
155038  7  8.25  1.746  122.0  122.0001
155039  13  13.651  2.46  121.9999  122.0
155042  3  13.899  4.628  36.5856  36.5856
155043  8  8.809  4.089  122.0  122.0
155044  11  8.466  1.866  122.0  122.0
155046  8  10.517  4.095  122.0  122.0
155047  5  10.11  0.768  122.0  122.0
155048  9  14.161  1.907  122.0001  122.0001
155050  3  14.316  8.855  10.8332  10.8332
155056  3  14.799  2.843  25.3807  25.3807
155059  6  12.109  2.47  122.0  122.0
155060  8  4.362  2.048  122.0  122.0
155062  14  12.096  6.967  122.0  122.0
155063  10  12.368  2.709  122.0001  122.0001
155068  9  12.279  1.861  122.0001  122.0001
155069  9  5.977  3.947  121.9999  122.0
155070  3  14.686  1.217  5.1966  5.1966
155072  7  10.952  4.988  122.0  122.0
155073  12  9.124  8.905  122.0  122.0
155074  8  7.191  1.877  122.0  122.0
155075  8  10.615  0.354  121.9999  122.0
155076  8  9.0  6.581  122.0  122.0
155077  10  11.822  6.287  122.0  122.0
155078  8  6.705  4.609  122.0  122.0
155079  6  10.993  0.217  121.9999  121.9999
155081  8  11.632  2.034  122.0001  122.0001
155082  5  13.306  0.206  122.0001  122.0001
155083  5  13.972  4.701  122.0001  122.0001
155085  8  13.38  2.55  122.0  122.0
155087  8  9.316  8.379  122.0  122.0
155088  12  14.34  5.401  122.0  122.0
155091  10  5.508  6.857  122.0  122.0
155092  8  8.656  0.587  122.0  122.0
155094  8  14.799  2.908  122.0  122.0
155096  5  14.037  2.903  122.0  122.0
155097  8  10.758  0.666  122.0  122.0
155098  3  3.188  0.466  34.1165  34.1165
155099  5  2.799  4.972  122.0  122.0
155100  28  9.515  0.15  122.0  122.0001
155101  3  2.423  0.415  37.7482  37.7482
155102  11  14.045  2.401  122.0  122.0
155106  9  1.401  2.651  122.0  122.0
155107  9  3.834  7.493  122.0  122.0001
155109  3  3.02  3.023  39.3013  39.3013
155110  9  13.624  4.721  122.0  122.0001
155112  5  8.409  1.008  122.0  122.0001
155113  4  1.907  4.616  122.0  122.0
155114  8  5.889  4.909  122.0  122.0
155115  9  13.093  3.267  122.0  122.0
155116  11  13.717  0.222  122.0  122.0
155117  3  7.432  0.15  35.5247  35.5247
155120  5  8.501  8.264  122.0  122.0
155122  6  13.747  4.169  122.0  122.0001
155124  9  13.835  5.215  122.0001  122.0001
155126  13  11.82  2.7  122.0  122.0
155127  10  8.598  0.58  122.0001  122.0001
155130  11  13.105  0.749  122.0  122.0
155131  5  1.023  5.218  122.0  122.0
155132  7  5.087  2.337  122.0  122.0
155133  9  13.515  1.011  122.0  122.0
155134  8  12.469  0.729  122.0  122.0
155136  7  14.065  3.87  122.0  122.0
155137  9  12.455  4.867  122.0  122.0
155138  8  11.28  7.67  122.0  122.0
155139  6  7.807  7.574  122.0  122.0
155140  6  8.801  2.763  122.0  122.0
155142  7  14.215  3.835  122.0  122.0
155143  8  7.008  3.515  121.9999  121.9999
155147  6  7.514  3.278  122.0  122.0
155149  8  9.445  1.714  121.9999  121.9999
155152  7  8.492  0.829  122.0  122.0
155153  3  9.399  0.731  12.0823  12.0823
155154  5  11.636  1.009  122.0  122.0
155155  8  14.67  6.034  122.0  122.0
155156  9  12.753  3.933  122.0  122.0
155158  9  12.138  5.782  121.9999  122.0
155159  10  8.767  2.425  121.9999  121.9999
155160  3  13.473  1.723  2.1934  2.1934
155161  8  5.597  1.247  122.0  122.0
155162  5  5.458  1.094  122.0  122.0
155163  8  14.718  1.697  122.0  122.0
155165  8  8.88  1.294  122.0  122.0
155166  14  11.82  0.586  122.0  122.0
155168  5  12.947  3.088  121.9999  121.9999
155171  5  4.919  0.317  122.0  122.0
155172  3  13.215  2.949  18.3951  18.3951
155174  9  7.538  4.476  122.0001  122.0001
155175  5  5.741  8.436  122.0  122.0
155176  3  6.363  1.911  17.8898  17.8898
155177  5  13.635  3.142  122.0  122.0
155178  6  9.789  2.13  122.0  122.0
155180  5  14.687  7.751  122.0  122.0
155181  2  12.937  1.024  2.1612  2.1612
155183  7  3.689  5.04  121.9999  121.9999
155185  9  10.249  1.538  122.0  122.0
155186  9  12.559  5.277  121.9999  121.9999
155189  8  8.83  0.988  122.0001  122.0001
155190  6  10.406  0.628  122.0  122.0
155194  6  4.682  5.064  122.0  122.0
155197  8  14.128  2.029  122.0  122.0001
155198  13  13.045  4.466  122.0  122.0
155199  3  10.121  1.356  37.1893  37.1893
155200  13  11.926  6.229  121.9999  121.9999
155201  13  6.575  4.914  122.0001  122.0001
155202  4  10.99  2.239  121.9999  121.9999
155204  7  8.049  2.711  122.0  122.0001
155205  6  1.538  2.167  122.0  122.0001
155207  3  13.351  3.061  3.7781  3.7781
155208  13  10.833  0.15  122.0  122.0
155209  8  14.074  4.542  121.9999  121.9999
155212  9  12.569  5.412  121.9999  121.9999
155214  6  14.367  2.74  122.0  122.0
155215  5  14.535  0.169  122.0  122.0
155216  9  13.669  0.653  121.9999  121.9999
155217  3  11.858  1.0  39.7972  39.7972
155218  6  14.349  2.58  122.0  122.0
155220  8  14.018  5.082  122.0  122.0
155221  5  5.915  3.178  121.9999  121.9999
155224  7  10.316  4.939  122.0  122.0
155225  6  3.934  3.949  122.0001  122.0001
155227  11  9.157  3.573  122.0  122.0
155228  7  9.561  2.628  122.0  122.0
155229  13  9.832  8.703  122.0001  122.0001
155231  8  8.242  6.765  121.9999  121.9999
155233  9  11.172  2.701  121.9999  122.0
155234  6  4.573  3.007  24.2125  24.2125
155236  25  12.069  9.031  65.2415  64.6275
155237  10  14.595  2.301  121.9999  122.0
155238  10  11.185  2.549  122.0  122.0
155239  8  13.713  4.542  122.0  122.0
155241  5  9.108  0.501  122.0  122.0
155242  3  2.384  1.152  24.2142  24.2142
155243  6  14.422  6.023  122.0  122.0
155245  13  11.96  7.825  122.0  122.0
155247  6  8.012  4.115  122.0  122.0
155248  3  13.732  1.379  3.8539  3.8539
155249  3  14.518  4.168  9.04  9.04
155250  10  3.264  3.493  121.9999  121.9999
155251  8  11.017  4.85  122.0  122.0
155252  6  8.051  3.274  122.0  122.0
155256  8  8.681  3.495  122.0  122.0
155258  5  14.212  0.212  60.2493  60.2493
155259  11  8.172  6.15  122.0  122.0
155262  11  1.61  8.123  122.0  122.0
155263  8  10.471  2.925  122.0  122.0
155264  9  11.984  2.656  121.9999  121.9999
155266  6  10.926  2.016  122.0001  122.0001
155268  5  6.573  0.221  122.0  122.0
155269  16  13.92  4.766  121.9999  121.9999
155270  3  13.744  2.699  21.5891  21.5891
155272  11  6.295  5.378  122.0  122.0
155274  9  10.48  0.503  121.9999  121.9999
155275  8  3.655  0.15  122.0  122.0
155277  9  13.317  6.817  122.0  122.0
155278  11  11.389  0.936  121.9999  121.9999
155280  11  5.874  1.716  122.0  122.0001
155281  5  10.314  1.397  122.0  122.0
155282  10  11.745  7.073  122.0  122.0
155285  4  13.438  1.464  122.0001  122.0001
155286  3  10.924  2.802  5.8823  5.8823
155287  8  14.563  1.593  122.0001  122.0001
155288  8  6.306  5.186  122.0  122.0
155289  5  13.479  3.605  121.9999  121.9999
155290  3  12.836  5.073  12.8658  12.8658
155291  9  4.458  7.656  122.0001  122.0001
155292  8  9.67  6.462  122.0  122.0
155293  5  13.847  6.697  122.0  122.0
155294  6  3.693  0.59  122.0  122.0001
155296  8  5.024  5.949  122.0  122.0
155298  3  1.752  0.171  19.1657  19.1657
155299  10  9.348  5.054  45.7811  45.7811
155300  3  13.934  5.707  31.2688  31.2688
155303  6  12.825  0.222  122.0001  122.0001
155306  3  11.313  2.026  36.7812  36.7812
155307  8  8.044  8.513  122.0  122.0001
155310  10  2.791  1.435  121.9999  121.9999
155311  11  11.775  0.15  122.0  122.0
155314  2  10.446  5.669  1.002  1.002
155315  5  3.841  4.832  122.0  122.0
155317  4  5.096  5.679  122.0  122.0
155318  3  14.408  3.225  2.4752  2.4752
155319  9  9.572  1.458  122.0  122.0
155323  3  5.964  5.8  38.0101  38.0101
155324  10  7.139  2.748  122.0  122.0
155325  11  9.736  1.417  122.0001  122.0001
155327  9  8.708  7.825  122.0  122.0001
155328  3  13.346  3.24  36.3135  36.3135
155330  8  10.507  7.257  121.9999  121.9999
155331  8  7.465  1.799  122.0001  122.0001
155332  6  10.934  0.343  122.0  122.0
155333  10  8.863  1.492  122.0  122.0
155334  7  5.834  8.094  122.0  122.0
155335  5  10.877  1.044  122.0  122.0001
155337  3  10.868  2.5  33.306  33.306
155338  8  5.936  5.17  122.0  122.0
155339  8  10.058  1.166  122.0  122.0
155340  6  12.868  0.897  122.0  122.0
155342  5  12.192  4.174  122.0  122.0
155343  8  11.056  7.515  122.0  122.0
155344  14  10.717  3.055  121.9999  122.0
155345  9  5.068  0.729  122.0  122.0
155346  8  12.879  0.235  122.0  122.0
155348  7  3.131  0.607  121.9999  122.0
155349  6  10.88  9.29  122.0  122.0001
155350  9  7.529  3.306  122.0  122.0
155351  4  12.876  0.581  122.0  122.0
155352  8  5.418  0.854  122.0  122.0
155354  6  7.32  9.149  121.9999  121.9999
155356  8  14.452  3.368  122.0  122.0
155357  10  13.828  7.692  121.9999  122.0
155358  5  2.311  3.312  122.0  122.0
155359  8  9.188  6.444  122.0001  122.0001
155360  4  8.175  0.15  122.0  122.0
155362  6  11.465  1.948  41.9706  41.9706
155363  3  6.4  4.179  39.3688  39.3688
155364  2  14.168  0.977  2.5707  2.5707
155365  6  2.506  4.349  121.9999  121.9999
155367  8  12.821  1.409  121.9999  121.9999
155368  3  14.349  5.411  20.8068  20.8068
155371  6  7.852  4.349  122.0  122.0
155372  11  12.825  5.517  122.0  122.0001
155374  8  7.358  6.875  121.9999  121.9999
155375  7  3.273  3.761  121.9999  122.0
155376  8  7.196  6.054  122.0  122.0
155377  12  5.943  3.786  122.0001  122.0001
155379  3  4.621  0.841  36.1138  36.1138
155380  10  12.239  3.403  122.0  122.0
155381  8  7.461  1.894  122.0  122.0
155384  8  12.525  7.691  122.0  122.0
155386  6  11.384  5.765  122.0  122.0
155387  7  8.279  4.265  121.9999  121.9999
155388  5  14.008  5.856  122.0  122.0
155389  9  10.124  1.527  122.0  122.0
155390  5  14.362  0.634  122.0  122.0
155392  10  9.329  1.8  122.0  122.0
155393  5  13.495  1.878  122.0001  122.0001
155394  6  10.151  6.11  122.0  122.0
155396  8  6.535  2.294  122.0  122.0
155397  8  10.334  8.575  122.0  122.0001
155398  3  14.799  3.402  7.1725  7.1725
155400  5  12.527  6.673  122.0  122.0
155401  8  8.81  5.709  122.0  122.0
155402  5  5.787  3.611  122.0  122.0
155403  9  12.285  5.255  122.0  122.0
155404  5  11.623  0.249  122.0  122.0
155405  6  12.457  6.028  121.9999  121.9999
155406  6  14.8  2.472  122.0  122.0
155407  6  13.473  8.133  122.0  120.1598
155408  9  6.954  1.462  122.0001  122.0001
155409  8  12.881  1.288  122.0  122.0
155410  9  4.51  1.655  122.0001  122.0001
155411  9  5.896  0.448  122.0001  122.0001
155414  8  6.725  2.549  121.9999  121.9999
155415  8  4.903  5.348  122.0  122.0
155416  4  9.641  5.879  121.9999  121.9999
155417  8  11.182  9.321  122.0  122.0
155418  10  3.163  9.301  122.0  122.0
155419  7  12.801  0.367  122.0  122.0
155421  8  14.659  6.716  122.0  122.0
155422  3  11.309  1.727  14.6229  14.6229
155425  8  6.253  2.384  122.0  122.0
155426  8  11.688  2.222  122.0  122.0001
155427  5  7.14  0.982  122.0  122.0
155428  8  12.981  9.459  122.0  121.682
155429  8  5.266  4.705  122.0  122.0
155430  6  6.356  2.074  122.0  122.0
155431  3  12.619  0.996  32.0421  32.0421
155432  9  12.883  2.509  122.0  122.0
155434  3  10.445  0.925  5.3783  5.3783
155437  6  13.1  2.444  8.5207  8.5207
